Source,Target,Type
24107,3698,Directed
23159,20684,Directed
23159,2230,Directed
23159,26709,Directed
23159,25688,Directed
23159,5999,Directed
23159,18608,Directed
23159,13299,Directed
23159,20170,Directed
23159,12082,Directed
23159,10600,Directed
23159,23159,Directed
23159,3491,Directed
23159,27312,Directed
23159,2223,Directed
10460,3321,Directed
10460,4572,Directed
10460,9638,Directed
10460,12447,Directed
10460,17962,Directed
24294,14758,Directed
24294,11081,Directed
24294,27354,Directed
24294,23912,Directed
24294,4361,Directed
24294,6533,Directed
24294,23150,Directed
24294,25454,Directed
24294,27205,Directed
11915,1610,Directed
11915,11644,Directed
11915,15892,Directed
11915,21081,Directed
11915,8925,Directed
11915,14761,Directed
11915,7193,Directed
11915,20893,Directed
11915,445,Directed
11915,3969,Directed
11915,3442,Directed
11915,23467,Directed
18107,24803,Directed
18107,24586,Directed
18107,14903,Directed
18107,7223,Directed
18107,8681,Directed
18107,21714,Directed
18107,5262,Directed
18107,3278,Directed
18107,15437,Directed
18107,3851,Directed
18107,10478,Directed
18107,3858,Directed
18107,14310,Directed
18107,3517,Directed
18107,7189,Directed
18107,23808,Directed
18107,14698,Directed
8207,13748,Directed
8207,15572,Directed
8207,12596,Directed
8207,10677,Directed
8207,5932,Directed
8207,14914,Directed
8207,23562,Directed
8207,8207,Directed
8207,22418,Directed
8207,1557,Directed
8207,20964,Directed
8207,8473,Directed
8207,1551,Directed
8207,996,Directed
8207,21271,Directed
14911,7559,Directed
14911,17004,Directed
14911,21366,Directed
14911,9463,Directed
14911,1584,Directed
14911,17068,Directed
14911,21366,Directed
14911,7811,Directed
14911,23677,Directed
14911,4947,Directed
14911,16468,Directed
14911,22072,Directed
16200,20781,Directed
16200,24551,Directed
16200,9899,Directed
16200,7320,Directed
16403,15992,Directed
16403,27216,Directed
16403,4160,Directed
16403,11417,Directed
16403,13940,Directed
16403,11699,Directed
16403,9997,Directed
16403,19773,Directed
16403,12715,Directed
2683,3862,Directed
2683,2786,Directed
2683,23686,Directed
2683,10450,Directed
2683,21828,Directed
2683,1288,Directed
2683,14049,Directed
2683,26147,Directed
6170,6170,Directed
6170,11872,Directed
6170,369,Directed
6170,9364,Directed
6170,2878,Directed
6170,4884,Directed
6170,20627,Directed
6170,3917,Directed
6170,18170,Directed
6170,2867,Directed
6170,9616,Directed
6170,24961,Directed
6170,7818,Directed
6170,14491,Directed
6170,21649,Directed
6170,6170,Directed
6170,19834,Directed
6170,10901,Directed
6170,6191,Directed
6170,7916,Directed
6170,14298,Directed
6170,15979,Directed
6170,3572,Directed
6170,26416,Directed
6170,827,Directed
6170,17033,Directed
6170,9014,Directed
6170,9599,Directed
6170,22922,Directed
6170,8720,Directed
6170,3572,Directed
27057,21126,Directed
27057,22641,Directed
27057,25768,Directed
27057,24398,Directed
27057,7778,Directed
27057,18203,Directed
27057,17189,Directed
27057,19231,Directed
27057,6974,Directed
27057,12771,Directed
27057,4784,Directed
27057,4841,Directed
27057,4574,Directed
27057,4475,Directed
27057,13292,Directed
27057,24472,Directed
9461,9461,Directed
9461,11044,Directed
9461,409,Directed
9461,23830,Directed
9461,444,Directed
9461,26835,Directed
9461,13816,Directed
9461,2908,Directed
9461,6335,Directed
9461,19586,Directed
9461,3825,Directed
9461,833,Directed
9461,4652,Directed
9461,1570,Directed
9461,27266,Directed
9461,4348,Directed
9461,13099,Directed
9461,8975,Directed
9461,9375,Directed
9461,2518,Directed
9461,9461,Directed
9461,20350,Directed
9461,7091,Directed
9461,3405,Directed
9461,27671,Directed
9461,6395,Directed
9461,9461,Directed
9461,14096,Directed
23981,24890,Directed
23981,11942,Directed
23981,9568,Directed
23981,14849,Directed
23981,26716,Directed
23981,2607,Directed
23981,15432,Directed
23981,15423,Directed
23981,7468,Directed
23981,3847,Directed
23981,13960,Directed
23981,17609,Directed
23981,25965,Directed
23981,6077,Directed
23981,25136,Directed
23981,16691,Directed
23981,2558,Directed
23981,20244,Directed
23981,23364,Directed
23981,14103,Directed
23981,26716,Directed
23981,24085,Directed
23981,1141,Directed
23981,26053,Directed
23981,11942,Directed
23981,16363,Directed
23981,14849,Directed
23981,5393,Directed
23981,9564,Directed
23981,4510,Directed
23981,14655,Directed
23981,23669,Directed
23981,20200,Directed
23981,12025,Directed
23981,13158,Directed
23981,3847,Directed
23981,14090,Directed
23981,13960,Directed
23981,17317,Directed
23981,24890,Directed
23981,2014,Directed
23981,20200,Directed
23981,11625,Directed
23981,4862,Directed
23981,15326,Directed
23981,20811,Directed
23981,19561,Directed
23981,26716,Directed
23981,837,Directed
23981,9309,Directed
23981,4857,Directed
23981,24703,Directed
23981,19802,Directed
23981,25134,Directed
23981,13960,Directed
23981,17317,Directed
23981,21427,Directed
23981,3255,Directed
23981,20494,Directed
23981,14849,Directed
23981,9564,Directed
23981,1449,Directed
23981,7468,Directed
23981,3847,Directed
23981,9346,Directed
23981,6180,Directed
23981,13960,Directed
23981,10627,Directed
23981,17317,Directed
23981,24890,Directed
23981,25965,Directed
23981,6077,Directed
23981,25136,Directed
23981,23364,Directed
23981,14103,Directed
23981,3847,Directed
23981,1476,Directed
23981,16363,Directed
23981,14849,Directed
23981,9564,Directed
23981,24938,Directed
23981,12949,Directed
23981,7468,Directed
23981,13960,Directed
23981,24890,Directed
23981,25965,Directed
23981,6077,Directed
23981,14103,Directed
23981,25136,Directed
23981,14115,Directed
23981,3843,Directed
23981,26716,Directed
23981,4510,Directed
23981,7468,Directed
23981,9346,Directed
23981,25134,Directed
23981,14090,Directed
23981,13960,Directed
23981,17317,Directed
23981,24890,Directed
23981,2169,Directed
23981,23364,Directed
23981,6077,Directed
23981,14849,Directed
23981,19561,Directed
23981,9564,Directed
23981,24938,Directed
23981,7468,Directed
23981,3847,Directed
23981,13960,Directed
23981,24890,Directed
23981,25965,Directed
23981,14103,Directed
23981,18981,Directed
23981,2546,Directed
23981,3729,Directed
23981,12734,Directed
23981,4040,Directed
23981,7572,Directed
23981,12548,Directed
23981,25053,Directed
23981,13960,Directed
23981,5839,Directed
23981,24890,Directed
23981,20154,Directed
23981,5240,Directed
23981,9830,Directed
23981,5393,Directed
23981,969,Directed
23981,6952,Directed
23981,7281,Directed
23981,4294,Directed
23981,22004,Directed
23981,5761,Directed
23981,13960,Directed
23981,17317,Directed
23981,24085,Directed
23981,14849,Directed
23981,26716,Directed
23981,23669,Directed
23981,13158,Directed
23981,5761,Directed
23981,14090,Directed
23981,13960,Directed
23981,10627,Directed
23981,25136,Directed
23981,9564,Directed
23981,14849,Directed
23981,13960,Directed
23981,10627,Directed
23981,17317,Directed
23981,25965,Directed
23981,6077,Directed
23981,25136,Directed
23981,24046,Directed
23981,6566,Directed
23981,12025,Directed
23981,16827,Directed
23981,13960,Directed
23981,7350,Directed
23981,27378,Directed
23981,23401,Directed
23981,24292,Directed
23981,10627,Directed
23981,16363,Directed
23981,14849,Directed
23981,26716,Directed
23981,9564,Directed
23981,20200,Directed
23981,13960,Directed
23981,17317,Directed
23981,14020,Directed
23981,6547,Directed
23981,18190,Directed
23981,15423,Directed
23981,2441,Directed
23981,13509,Directed
23981,13960,Directed
23981,16563,Directed
23981,26716,Directed
23981,4510,Directed
23981,14090,Directed
23981,19820,Directed
23981,13960,Directed
23981,17934,Directed
23981,14090,Directed
23981,16363,Directed
23981,26716,Directed
23981,16563,Directed
23981,19820,Directed
23981,13960,Directed
23981,24292,Directed
23981,24797,Directed
23981,21251,Directed
23981,13960,Directed
23981,7350,Directed
23981,16005,Directed
23981,16827,Directed
23981,24046,Directed
23981,13960,Directed
23981,10901,Directed
23981,13960,Directed
23981,25705,Directed
23981,23401,Directed
23981,21340,Directed
23981,26716,Directed
23981,13960,Directed
23981,25136,Directed
23981,25705,Directed
23981,10901,Directed
23981,13960,Directed
23981,15879,Directed
23981,13960,Directed
3689,14874,Directed
3689,11955,Directed
3689,8736,Directed
3689,5789,Directed
3689,26374,Directed
15875,3526,Directed
15875,12635,Directed
15875,4990,Directed
15875,9216,Directed
15875,14682,Directed
15875,15808,Directed
15875,10764,Directed
15875,7672,Directed
22899,25367,Directed
22899,21028,Directed
22899,478,Directed
22899,27189,Directed
22899,20186,Directed
22899,14380,Directed
22899,1208,Directed
22899,19377,Directed
22899,25429,Directed
22899,16617,Directed
22899,22471,Directed
22899,4250,Directed
22899,953,Directed
22899,27809,Directed
22899,22583,Directed
22899,2123,Directed
22899,16739,Directed
22899,9289,Directed
22899,2262,Directed
22899,3540,Directed
22899,118,Directed
22899,15631,Directed
22899,3860,Directed
22412,10644,Directed
22412,14877,Directed
22412,22549,Directed
22412,16019,Directed
22412,23459,Directed
22412,14475,Directed
22412,25026,Directed
22412,5225,Directed
22412,21373,Directed
22412,7752,Directed
22412,27783,Directed
22412,14179,Directed
22412,19073,Directed
22412,733,Directed
22412,23647,Directed
26541,26541,Directed
26541,23013,Directed
26541,12142,Directed
26541,21818,Directed
26541,13505,Directed
26541,3698,Directed
26541,18851,Directed
26541,24108,Directed
26541,16239,Directed
26541,1307,Directed
26541,4251,Directed
26541,2439,Directed
26541,26541,Directed
26541,6271,Directed
26541,10505,Directed
26541,1191,Directed
26541,6602,Directed
26541,16620,Directed
26541,11611,Directed
26541,2346,Directed
26541,26541,Directed
26541,15272,Directed
26541,19590,Directed
26541,26707,Directed
25878,2061,Directed
25878,7024,Directed
25878,17149,Directed
25878,21955,Directed
25878,17178,Directed
25878,8720,Directed
25878,6170,Directed
25878,22867,Directed
25878,19436,Directed
25878,24378,Directed
25878,1031,Directed
25878,15069,Directed
25878,14500,Directed
25878,7389,Directed
25878,14667,Directed
25878,17737,Directed
25878,12889,Directed
25878,18294,Directed
25878,4782,Directed
25878,13230,Directed
25878,4227,Directed
25878,1904,Directed
25878,8685,Directed
25878,2389,Directed
25878,2961,Directed
25878,27557,Directed
25878,27619,Directed
25878,25448,Directed
25878,6965,Directed
25878,20054,Directed
25878,4551,Directed
25878,19580,Directed
25878,18607,Directed
25878,14713,Directed
25878,24525,Directed
25878,21331,Directed
25878,8104,Directed
25878,22896,Directed
25878,20919,Directed
25878,553,Directed
25878,4290,Directed
25878,15952,Directed
25878,19969,Directed
25878,18525,Directed
25878,25645,Directed
25878,18164,Directed
25878,16690,Directed
25878,23959,Directed
25878,12032,Directed
3275,19565,Directed
3275,11872,Directed
3275,14246,Directed
3275,27100,Directed
3275,19530,Directed
3275,8499,Directed
3275,22341,Directed
3275,27578,Directed
3275,10901,Directed
3275,5554,Directed
3275,20070,Directed
3275,14344,Directed
3275,6191,Directed
3275,25023,Directed
3275,12390,Directed
3275,20249,Directed
3275,14491,Directed
3275,27043,Directed
3275,6170,Directed
3275,11872,Directed
3275,369,Directed
3275,9364,Directed
3275,2878,Directed
3275,4884,Directed
3275,20627,Directed
3275,3917,Directed
3275,18170,Directed
3275,2867,Directed
3275,9616,Directed
3275,24961,Directed
3275,7818,Directed
3275,14491,Directed
3275,21649,Directed
3275,27100,Directed
3275,11872,Directed
3275,19565,Directed
3275,6694,Directed
3275,2878,Directed
3275,5554,Directed
3275,6836,Directed
3275,12390,Directed
3275,14491,Directed
3275,7823,Directed
3275,3171,Directed
3275,23330,Directed
3275,4884,Directed
3275,24099,Directed
3275,24210,Directed
3275,6170,Directed
3275,2878,Directed
3275,18170,Directed
3275,1549,Directed
3275,9616,Directed
3275,8151,Directed
3275,9586,Directed
3275,14491,Directed
3275,18981,Directed
3275,2878,Directed
3275,369,Directed
3275,27100,Directed
3275,6170,Directed
3275,4884,Directed
3275,20627,Directed
3275,18170,Directed
3275,2867,Directed
3275,9616,Directed
3275,24961,Directed
3275,14491,Directed
3275,24961,Directed
3275,575,Directed
3275,369,Directed
3275,6170,Directed
3275,4884,Directed
3275,9616,Directed
3275,17377,Directed
3275,15965,Directed
3275,8224,Directed
3275,14491,Directed
3275,24210,Directed
3275,24099,Directed
3275,7330,Directed
3275,4884,Directed
3275,18170,Directed
3275,8151,Directed
3275,9586,Directed
3275,7818,Directed
3275,14491,Directed
3275,18981,Directed
3275,18170,Directed
3275,24099,Directed
3275,24210,Directed
3275,6170,Directed
3275,4884,Directed
3275,8151,Directed
3275,9383,Directed
3275,14491,Directed
3275,18981,Directed
3275,3513,Directed
3275,27157,Directed
3275,11872,Directed
3275,15665,Directed
3275,3668,Directed
3275,25100,Directed
3275,25266,Directed
3275,25043,Directed
3275,14491,Directed
3275,6755,Directed
3275,24382,Directed
3275,13702,Directed
3275,5162,Directed
3275,5961,Directed
3275,11149,Directed
3275,2878,Directed
3275,19063,Directed
3275,10098,Directed
3275,14491,Directed
3275,1326,Directed
3275,18374,Directed
3275,21852,Directed
3275,14491,Directed
3275,9381,Directed
3275,13702,Directed
3275,14491,Directed
10391,17146,Directed
10391,7040,Directed
10391,24839,Directed
10391,22289,Directed
10391,12105,Directed
10391,11029,Directed
10391,14730,Directed
10391,2849,Directed
10391,7156,Directed
10391,17209,Directed
10391,23017,Directed
10391,15754,Directed
10391,20775,Directed
10391,2988,Directed
10391,800,Directed
10391,1775,Directed
10391,12056,Directed
10391,15485,Directed
10391,16497,Directed
10391,9768,Directed
10391,8848,Directed
10391,9749,Directed
10391,20775,Directed
10391,7610,Directed
10391,12270,Directed
10391,6736,Directed
10391,11793,Directed
10391,9442,Directed
10391,24595,Directed
10391,1718,Directed
10391,10889,Directed
10391,15889,Directed
10391,23986,Directed
10391,17444,Directed
10391,11076,Directed
10391,8770,Directed
10391,26,Directed
15033,5818,Directed
15033,1904,Directed
15033,8846,Directed
15033,20493,Directed
15033,16301,Directed
15033,21955,Directed
15033,9796,Directed
15033,24092,Directed
15033,206,Directed
15033,26390,Directed
15033,5559,Directed
15033,19155,Directed
15033,27747,Directed
15033,21491,Directed
15033,8322,Directed
15033,1922,Directed
15033,5094,Directed
15033,11123,Directed
15033,10320,Directed
15033,4419,Directed
15033,6839,Directed
15033,14802,Directed
15033,24170,Directed
15033,4227,Directed
15033,16574,Directed
15033,10257,Directed
15033,27181,Directed
15033,1880,Directed
15033,5742,Directed
15033,9613,Directed
15033,17538,Directed
16518,20038,Directed
16518,2884,Directed
16518,2790,Directed
16518,21746,Directed
16518,17565,Directed
16518,10140,Directed
16518,7862,Directed
16518,5914,Directed
16518,24623,Directed
11765,16129,Directed
11765,14953,Directed
11765,3305,Directed
11765,20844,Directed
11765,15,Directed
11765,8369,Directed
11765,9245,Directed
11765,12894,Directed
11765,3405,Directed
11765,26647,Directed
11765,19629,Directed
11765,21649,Directed
11765,16129,Directed
11765,18472,Directed
11765,15356,Directed
11765,18584,Directed
11765,23963,Directed
11765,15672,Directed
22265,114,Directed
22265,2815,Directed
22265,7245,Directed
22265,15735,Directed
22265,23684,Directed
22265,21796,Directed
22265,16078,Directed
22265,15701,Directed
22265,25229,Directed
22265,3842,Directed
22265,12390,Directed
22265,1874,Directed
22265,25406,Directed
22265,6442,Directed
22265,18239,Directed
22265,5543,Directed
22265,860,Directed
22265,16078,Directed
22265,857,Directed
22265,10926,Directed
22265,7637,Directed
22265,15701,Directed
22265,7245,Directed
22265,114,Directed
22265,26985,Directed
22265,21796,Directed
22265,2597,Directed
22265,16078,Directed
22265,15701,Directed
22265,5506,Directed
22265,3842,Directed
22265,12390,Directed
22265,21796,Directed
22265,114,Directed
22265,16785,Directed
22265,25572,Directed
22265,23684,Directed
22265,9362,Directed
22265,16078,Directed
22265,15701,Directed
22265,6191,Directed
22265,1874,Directed
22265,16078,Directed
22265,1193,Directed
22265,16078,Directed
22265,10926,Directed
8935,19622,Directed
8935,538,Directed
8935,15673,Directed
8935,11683,Directed
8935,501,Directed
8935,4160,Directed
8935,12198,Directed
8935,5548,Directed
8935,1398,Directed
8935,6678,Directed
8935,16801,Directed
8935,6301,Directed
8935,18039,Directed
8935,4681,Directed
8935,585,Directed
8935,17745,Directed
8935,4752,Directed
8935,465,Directed
8935,11779,Directed
19344,8668,Directed
19344,1880,Directed
19344,26265,Directed
19344,7800,Directed
19344,2708,Directed
19344,21183,Directed
19344,12805,Directed
15940,1299,Directed
15940,21184,Directed
15940,8005,Directed
15940,22401,Directed
15940,22462,Directed
15940,14024,Directed
15940,3907,Directed
15940,5185,Directed
15940,1299,Directed
15940,5392,Directed
15940,20884,Directed
15940,3907,Directed
15940,24260,Directed
15940,7464,Directed
15940,9026,Directed
5428,23852,Directed
5428,23993,Directed
5428,23658,Directed
5428,27099,Directed
5428,7525,Directed
5428,13054,Directed
5428,23056,Directed
5428,10394,Directed
5428,16849,Directed
5428,7878,Directed
5428,24621,Directed
5428,10512,Directed
5428,22178,Directed
2412,27182,Directed
2412,10887,Directed
2412,5733,Directed
2412,10224,Directed
2412,17453,Directed
2412,6152,Directed
2412,9182,Directed
2412,27182,Directed
2412,13257,Directed
2412,8086,Directed
2412,1928,Directed
2412,21040,Directed
2412,3904,Directed
2412,27182,Directed
2412,1992,Directed
2412,5988,Directed
2412,3282,Directed
16890,25877,Directed
16890,26504,Directed
16890,2618,Directed
16890,2176,Directed
16890,13761,Directed
16890,24557,Directed
16890,5859,Directed
16890,27666,Directed
16890,17387,Directed
16890,27594,Directed
16890,8041,Directed
16890,20290,Directed
16890,21190,Directed
16890,3496,Directed
16890,15068,Directed
16890,22530,Directed
16890,16830,Directed
16890,7593,Directed
16890,17283,Directed
16890,7525,Directed
16890,2966,Directed
5643,10867,Directed
5643,212,Directed
5518,15786,Directed
5518,6672,Directed
5518,15651,Directed
5518,14976,Directed
5518,12707,Directed
5518,8321,Directed
5518,18145,Directed
5518,18948,Directed
5518,24211,Directed
5518,12430,Directed
5518,21742,Directed
5518,16450,Directed
5518,17218,Directed
5518,99,Directed
5518,5121,Directed
5518,18145,Directed
5518,16615,Directed
5518,4907,Directed
5518,22518,Directed
5518,5555,Directed
5518,5859,Directed
11659,19123,Directed
11659,20372,Directed
11659,13570,Directed
11659,25715,Directed
11659,18140,Directed
11659,13484,Directed
11659,14333,Directed
11659,8871,Directed
11659,8971,Directed
11659,4275,Directed
11659,18848,Directed
11659,7878,Directed
11659,21033,Directed
12503,23369,Directed
12503,16973,Directed
12503,17734,Directed
12503,510,Directed
12503,585,Directed
12503,13250,Directed
12503,23697,Directed
12503,7803,Directed
6970,385,Directed
6970,18759,Directed
6970,26763,Directed
6970,3182,Directed
6970,11895,Directed
6970,11722,Directed
6970,21303,Directed
6970,15706,Directed
6970,26212,Directed
6970,12296,Directed
6970,25637,Directed
6970,385,Directed
6970,4595,Directed
6970,21571,Directed
6970,385,Directed
6970,7992,Directed
824,1866,Directed
824,3932,Directed
824,24247,Directed
824,20804,Directed
824,27110,Directed
824,22556,Directed
824,18858,Directed
824,25770,Directed
824,20804,Directed
824,14238,Directed
824,557,Directed
824,3154,Directed
824,20861,Directed
824,4644,Directed
824,24288,Directed
824,10242,Directed
824,9087,Directed
824,20583,Directed
824,24294,Directed
824,10057,Directed
824,17912,Directed
824,9118,Directed
1508,5950,Directed
1508,5468,Directed
1508,12876,Directed
1508,18859,Directed
1508,24805,Directed
1508,25462,Directed
1508,3721,Directed
1508,11101,Directed
1508,18515,Directed
1508,15928,Directed
1508,10104,Directed
1508,5367,Directed
1508,18082,Directed
1508,14776,Directed
1508,59,Directed
1508,25478,Directed
1508,11350,Directed
1508,24106,Directed
1508,24010,Directed
1508,12233,Directed
1508,20116,Directed
1508,1177,Directed
1508,12027,Directed
1508,18506,Directed
1508,422,Directed
1508,13932,Directed
1508,22619,Directed
14297,19410,Directed
14297,8116,Directed
14297,21464,Directed
14297,2221,Directed
14297,2645,Directed
14297,7341,Directed
14297,7231,Directed
14297,11763,Directed
14297,5180,Directed
14297,18038,Directed
14297,7053,Directed
14297,12796,Directed
14297,23393,Directed
14297,2990,Directed
14297,10461,Directed
14297,1128,Directed
14297,11455,Directed
14297,22101,Directed
14297,787,Directed
14297,23665,Directed
14297,4520,Directed
14297,10291,Directed
14297,14546,Directed
14297,4299,Directed
14297,11636,Directed
14297,8116,Directed
14297,23362,Directed
14297,1131,Directed
14297,11095,Directed
14297,5180,Directed
14297,19304,Directed
14297,1100,Directed
5152,5152,Directed
5152,24372,Directed
5152,27157,Directed
5152,12371,Directed
5152,21879,Directed
5152,24721,Directed
5152,19678,Directed
5152,9142,Directed
5152,5152,Directed
5152,10824,Directed
5152,27672,Directed
5152,2093,Directed
5152,5508,Directed
5152,5152,Directed
5152,25461,Directed
5152,26900,Directed
1955,1955,Directed
1955,16784,Directed
1955,18174,Directed
1955,10442,Directed
1955,1037,Directed
1955,12587,Directed
1955,27153,Directed
1955,10776,Directed
1955,6602,Directed
1955,5963,Directed
1955,20914,Directed
1955,3661,Directed
1955,1955,Directed
1955,2346,Directed
2618,8920,Directed
2618,22347,Directed
2618,2534,Directed
2618,26622,Directed
2618,27594,Directed
2618,16890,Directed
2618,26695,Directed
2618,7593,Directed
2618,23371,Directed
2618,2396,Directed
2618,21566,Directed
2618,9782,Directed
2618,2462,Directed
2618,7956,Directed
2618,21152,Directed
2618,24810,Directed
2618,11002,Directed
2618,23781,Directed
2618,24232,Directed
2618,19706,Directed
2618,15097,Directed
2618,25176,Directed
2618,20302,Directed
2618,27610,Directed
14923,12030,Directed
14923,16673,Directed
14923,5262,Directed
7186,20313,Directed
7186,4457,Directed
7186,13343,Directed
7186,13039,Directed
7186,15408,Directed
7186,20187,Directed
7186,6733,Directed
7186,15876,Directed
7186,18539,Directed
24013,8332,Directed
24013,8646,Directed
24013,1855,Directed
24013,2244,Directed
24013,8072,Directed
24013,13968,Directed
24013,805,Directed
24013,10056,Directed
24013,12867,Directed
24013,10302,Directed
24013,7193,Directed
24013,3501,Directed
24013,25458,Directed
24013,9922,Directed
24013,7210,Directed
24013,22092,Directed
24013,20893,Directed
24013,4373,Directed
24013,5147,Directed
24013,12784,Directed
24013,19764,Directed
24013,24495,Directed
24013,10407,Directed
24013,13734,Directed
24013,3993,Directed
24013,26366,Directed
24013,70,Directed
24013,21550,Directed
24013,6652,Directed
24013,17439,Directed
24013,16716,Directed
14834,19838,Directed
14834,24638,Directed
14834,276,Directed
14834,17949,Directed
14834,14472,Directed
14834,4002,Directed
14834,12009,Directed
14834,24288,Directed
14834,19916,Directed
14834,12692,Directed
9213,14983,Directed
9213,404,Directed
9213,4784,Directed
9213,16546,Directed
9213,10433,Directed
9213,16462,Directed
9213,15147,Directed
9213,2686,Directed
9213,19146,Directed
9213,5287,Directed
9213,20379,Directed
9213,22635,Directed
9213,3050,Directed
9213,5287,Directed
9213,20344,Directed
9213,13131,Directed
9213,15147,Directed
9213,24569,Directed
9213,21472,Directed
9213,12879,Directed
2750,6338,Directed
2750,14802,Directed
2750,20502,Directed
2750,21113,Directed
2750,8415,Directed
2750,21697,Directed
2750,20773,Directed
2750,6505,Directed
2750,3023,Directed
2750,26189,Directed
2750,26104,Directed
2750,14580,Directed
2750,520,Directed
7645,7645,Directed
7645,9430,Directed
7645,9934,Directed
7645,25721,Directed
7645,24563,Directed
7645,18169,Directed
7645,5977,Directed
7645,19236,Directed
7645,1787,Directed
7645,10085,Directed
9570,138,Directed
9570,15943,Directed
9570,27657,Directed
9570,25482,Directed
9570,26781,Directed
9570,3461,Directed
9570,12938,Directed
9570,26668,Directed
9570,10432,Directed
9570,3352,Directed
9570,11508,Directed
9570,7179,Directed
9570,20584,Directed
9570,3169,Directed
9570,10489,Directed
27079,17960,Directed
27079,26255,Directed
27079,8096,Directed
27079,15239,Directed
27079,18428,Directed
27079,14037,Directed
27079,9640,Directed
27079,5789,Directed
27079,3162,Directed
27079,8736,Directed
27079,6339,Directed
27079,8770,Directed
27079,13419,Directed
27079,9423,Directed
27079,27044,Directed
27079,7909,Directed
27079,8621,Directed
27079,17319,Directed
27079,3569,Directed
27079,22019,Directed
27079,1911,Directed
27079,22332,Directed
27079,11898,Directed
27079,24544,Directed
10867,17341,Directed
10867,5643,Directed
10867,9141,Directed
10867,17153,Directed
10867,4346,Directed
10867,4305,Directed
10867,20306,Directed
10867,27545,Directed
10867,2771,Directed
10867,17490,Directed
10867,2384,Directed
10867,26293,Directed
10867,774,Directed
23847,8867,Directed
23847,17946,Directed
23847,8941,Directed
23847,24653,Directed
23847,24215,Directed
23847,1922,Directed
23847,13852,Directed
23847,18807,Directed
23847,25727,Directed
11571,5555,Directed
11571,1567,Directed
11571,7264,Directed
27300,16748,Directed
27300,20000,Directed
27300,9400,Directed
27300,6910,Directed
27300,12625,Directed
27300,15647,Directed
27300,20192,Directed
27300,20089,Directed
27300,24129,Directed
27300,22993,Directed
12070,11290,Directed
12070,3178,Directed
12070,6250,Directed
12070,465,Directed
12070,9198,Directed
12070,7258,Directed
12070,8854,Directed
12070,26822,Directed
12070,2044,Directed
12070,19621,Directed
12070,7839,Directed
12070,24665,Directed
12070,12671,Directed
7489,7489,Directed
7489,5812,Directed
7489,16827,Directed
7489,15112,Directed
7489,13757,Directed
7489,20649,Directed
7489,25223,Directed
7489,7489,Directed
7489,9309,Directed
7489,5543,Directed
7489,26758,Directed
7489,19012,Directed
7489,11666,Directed
7489,4413,Directed
7489,7489,Directed
7489,19445,Directed
7489,12676,Directed
10130,12286,Directed
10130,18562,Directed
10130,958,Directed
10130,15780,Directed
10130,19792,Directed
10130,24504,Directed
5845,2372,Directed
5845,7008,Directed
5845,10682,Directed
5845,6103,Directed
5845,10168,Directed
5845,22052,Directed
5845,986,Directed
5845,25774,Directed
5845,7247,Directed
5845,25009,Directed
5845,25790,Directed
5845,3922,Directed
5845,12492,Directed
5845,11285,Directed
26633,14271,Directed
26633,7430,Directed
26633,3777,Directed
26633,6469,Directed
26633,2532,Directed
6167,7916,Directed
6167,10474,Directed
6167,8720,Directed
6167,17660,Directed
6167,24178,Directed
6167,19436,Directed
6167,14205,Directed
6167,4200,Directed
6167,5013,Directed
6167,10490,Directed
6167,6651,Directed
6167,11549,Directed
6167,19449,Directed
6167,18554,Directed
6167,20122,Directed
6167,11753,Directed
6167,13831,Directed
2501,12904,Directed
2501,23980,Directed
2501,7049,Directed
2501,9739,Directed
2727,20668,Directed
2727,608,Directed
2727,23583,Directed
2727,4921,Directed
2727,326,Directed
2727,27142,Directed
2727,23904,Directed
2727,11775,Directed
2727,14786,Directed
2727,14638,Directed
2727,11844,Directed
2727,5373,Directed
2727,26729,Directed
2727,24538,Directed
2727,7529,Directed
14640,14443,Directed
14640,19314,Directed
14640,26833,Directed
14640,22062,Directed
14640,27154,Directed
14640,23162,Directed
14640,14527,Directed
14640,22388,Directed
14640,923,Directed
14640,8770,Directed
14640,24193,Directed
14640,2034,Directed
14640,16312,Directed
14640,22708,Directed
14640,20512,Directed
14640,5821,Directed
14640,4059,Directed
14640,1980,Directed
14640,9382,Directed
14640,13873,Directed
14640,7344,Directed
14640,19738,Directed
14640,20545,Directed
23674,15454,Directed
23674,26004,Directed
23674,12168,Directed
23674,11257,Directed
23674,2834,Directed
23674,8182,Directed
15869,8254,Directed
15869,19593,Directed
15869,15339,Directed
15869,2655,Directed
15869,17808,Directed
15869,17479,Directed
15869,24863,Directed
15869,17561,Directed
15869,4743,Directed
15869,13893,Directed
15869,15923,Directed
15869,16046,Directed
15869,6184,Directed
15869,6042,Directed
15869,14921,Directed
303,23172,Directed
303,21176,Directed
303,23569,Directed
303,6262,Directed
303,17623,Directed
24872,11207,Directed
24872,24026,Directed
24872,24208,Directed
24872,13829,Directed
6659,22231,Directed
6659,23285,Directed
6659,5640,Directed
6659,23421,Directed
12392,2746,Directed
12392,9282,Directed
12392,15527,Directed
12392,5180,Directed
12392,7819,Directed
12392,22619,Directed
12392,21794,Directed
12392,19278,Directed
12392,20562,Directed
12392,3584,Directed
12392,20573,Directed
12392,26533,Directed
12392,14166,Directed
22877,26944,Directed
22877,6152,Directed
22877,9182,Directed
22877,9701,Directed
3698,3698,Directed
3698,1055,Directed
3698,21638,Directed
