Source,Target,Type
16169,2271,Directed
16169,13036,Directed
16169,13509,Directed
16169,17642,Directed
16169,32946,Directed
16169,8726,Directed
16169,18285,Directed
16169,15847,Directed
16169,14157,Directed
16169,41767,Directed
16169,30207,Directed
16169,1677,Directed
16169,402,Directed
16169,22851,Directed
16169,38186,Directed
16169,6936,Directed
16169,25262,Directed
16169,10481,Directed
16169,22168,Directed
16169,8439,Directed
16169,8668,Directed
16169,18540,Directed
16169,12347,Directed
16169,32540,Directed
16169,23716,Directed
16169,12263,Directed
27012,5224,Directed
27012,11993,Directed
27012,31657,Directed
27012,24224,Directed
25366,14472,Directed
25366,37445,Directed
25366,3463,Directed
25366,31001,Directed
25366,26371,Directed
25366,30748,Directed
25366,26171,Directed
25366,27149,Directed
25366,38833,Directed
25366,31341,Directed
25366,43535,Directed
25366,20431,Directed
25366,29744,Directed
25366,37897,Directed
25366,31229,Directed
25366,15539,Directed
25366,13760,Directed
25366,18137,Directed
25366,13524,Directed
25366,12471,Directed
25366,33763,Directed
25366,30748,Directed
25366,43052,Directed
25366,29959,Directed
25366,34840,Directed
25366,12677,Directed
25366,392,Directed
25366,26520,Directed
25366,8981,Directed
25366,15441,Directed
25366,12842,Directed
25366,18137,Directed
25366,30748,Directed
25366,30078,Directed
25366,34840,Directed
25366,27175,Directed
25366,20689,Directed
25366,10159,Directed
25366,25281,Directed
25366,10018,Directed
25366,37647,Directed
25366,920,Directed
25366,21376,Directed
25366,42671,Directed
25366,14165,Directed
25366,12323,Directed
25366,8177,Directed
25366,32912,Directed
25366,3467,Directed
25366,26371,Directed
25366,30748,Directed
25366,42939,Directed
25366,40377,Directed
25366,37976,Directed
25366,27270,Directed
25366,19584,Directed
25366,22616,Directed
25366,22133,Directed
25366,34741,Directed
25366,36893,Directed
25366,910,Directed
25366,173,Directed
25366,37897,Directed
25366,13524,Directed
25366,25325,Directed
25366,27883,Directed
25366,4157,Directed
25366,40862,Directed
25366,42422,Directed
25366,33914,Directed
25366,10734,Directed
25366,38505,Directed
25366,41709,Directed
25366,24875,Directed
25366,6830,Directed
25366,41908,Directed
25366,18338,Directed
25366,37445,Directed
25366,21187,Directed
25366,30683,Directed
12160,10925,Directed
12160,23397,Directed
12160,1896,Directed
12160,26799,Directed
12160,12909,Directed
12160,12679,Directed
12160,39257,Directed
12160,5887,Directed
12160,43612,Directed
12160,12887,Directed
12160,19368,Directed
12160,12160,Directed
12160,15391,Directed
12160,16619,Directed
12160,17673,Directed
12160,20217,Directed
12160,17796,Directed
12160,22405,Directed
12160,30360,Directed
12160,16160,Directed
12160,40286,Directed
12160,26860,Directed
12160,34853,Directed
12160,22596,Directed
12160,3487,Directed
12160,9453,Directed
12160,31348,Directed
12160,30901,Directed
12160,7327,Directed
12160,21949,Directed
12160,9101,Directed
12160,5983,Directed
12160,26381,Directed
12160,12909,Directed
12160,19519,Directed
12160,26107,Directed
12160,29329,Directed
12160,20557,Directed
12160,21949,Directed
12160,28112,Directed
12160,26381,Directed
12160,7070,Directed
12160,20634,Directed
12160,37317,Directed
12160,12331,Directed
12160,2753,Directed
12160,26381,Directed
29699,21308,Directed
29699,11753,Directed
29699,36148,Directed
29699,15088,Directed
29699,6279,Directed
29699,5655,Directed
29699,17710,Directed
17387,22820,Directed
17387,18114,Directed
17387,17931,Directed
17387,757,Directed
17387,10541,Directed
17387,22820,Directed
17387,37262,Directed
17387,28755,Directed
17387,1427,Directed
17387,33734,Directed
17387,486,Directed
17387,39027,Directed
17387,34937,Directed
17387,22820,Directed
17387,41429,Directed
17387,21183,Directed
17387,21244,Directed
17387,18098,Directed
17387,12659,Directed
17387,627,Directed
17387,18499,Directed
17387,35641,Directed
17387,24775,Directed
17387,26672,Directed
17387,27140,Directed
17387,757,Directed
17387,40089,Directed
17387,17262,Directed
17387,31372,Directed
34797,43211,Directed
34797,29442,Directed
34797,8199,Directed
34797,30439,Directed
34797,16539,Directed
34797,16892,Directed
34797,17028,Directed
34797,41932,Directed
34797,35767,Directed
34797,12524,Directed
34797,33852,Directed
34797,8387,Directed
34797,34797,Directed
34797,38346,Directed
34797,24129,Directed
34797,1094,Directed
34797,16714,Directed
34797,32804,Directed
34797,24229,Directed
34797,13980,Directed
34797,11550,Directed
34797,11924,Directed
34797,34797,Directed
34797,39021,Directed
34797,13917,Directed
34797,2381,Directed
34797,16892,Directed
34797,35435,Directed
34797,24129,Directed
34797,23051,Directed
34797,34797,Directed
13122,32073,Directed
13122,17328,Directed
13122,22220,Directed
13122,19147,Directed
13122,30696,Directed
13122,330,Directed
13122,3827,Directed
13122,14830,Directed
13122,24157,Directed
13122,42062,Directed
13122,39071,Directed
13122,24097,Directed
13122,23792,Directed
13122,19147,Directed
13122,13516,Directed
13122,21849,Directed
13122,5532,Directed
13122,25705,Directed
13122,8883,Directed
13122,43673,Directed
13122,34124,Directed
13122,12328,Directed
13122,19933,Directed
13122,19147,Directed
13122,20004,Directed
13122,28051,Directed
13122,12985,Directed
13122,22529,Directed
13122,43673,Directed
13122,2282,Directed
13122,4492,Directed
13122,28572,Directed
13122,5305,Directed
13122,32606,Directed
13122,38647,Directed
13122,41435,Directed
13122,7256,Directed
13122,4734,Directed
13122,5903,Directed
13122,18635,Directed
13122,32094,Directed
13122,34064,Directed
13122,37350,Directed
13122,29025,Directed
13122,11629,Directed
13122,31644,Directed
24142,15194,Directed
24142,39395,Directed
24142,16154,Directed
24142,28711,Directed
24142,21498,Directed
24142,8276,Directed
24142,40401,Directed
24142,15228,Directed
24142,18315,Directed
24142,38068,Directed
24142,41114,Directed
24142,43561,Directed
24142,11461,Directed
24142,38237,Directed
24142,15452,Directed
24142,8276,Directed
24142,33777,Directed
24142,14062,Directed
24142,6427,Directed
24142,3773,Directed
24142,15194,Directed
24142,8276,Directed
24142,11474,Directed
24142,27034,Directed
24142,31470,Directed
24142,8276,Directed
24142,34583,Directed
24142,34904,Directed
24142,8780,Directed
24142,30079,Directed
24142,39395,Directed
24142,30380,Directed
24142,40977,Directed
24142,16123,Directed
24142,4899,Directed
24142,6793,Directed
24142,43524,Directed
24142,34656,Directed
24142,8276,Directed
24142,3005,Directed
24142,6427,Directed
24142,42661,Directed
24142,35553,Directed
24142,8276,Directed
24142,11474,Directed
24142,20272,Directed
24142,43354,Directed
24142,6622,Directed
24142,16684,Directed
24142,38064,Directed
43005,29727,Directed
43005,38523,Directed
43005,40564,Directed
43005,23714,Directed
43005,7193,Directed
43005,10597,Directed
43005,10420,Directed
43005,22394,Directed
43005,16586,Directed
43005,21273,Directed
43005,15146,Directed
24144,28712,Directed
24144,35631,Directed
24144,12546,Directed
24144,3565,Directed
24417,12118,Directed
24417,31209,Directed
24417,18877,Directed
24417,4298,Directed
24417,13280,Directed
24417,35857,Directed
24417,23137,Directed
24417,543,Directed
24417,21501,Directed
24417,1059,Directed
24417,33891,Directed
24417,20462,Directed
24417,35467,Directed
24417,38158,Directed
24417,37337,Directed
24417,6086,Directed
24417,42948,Directed
24417,41657,Directed
24417,27059,Directed
24417,25710,Directed
24417,18423,Directed
24417,4298,Directed
24417,13280,Directed
24417,44043,Directed
24417,1059,Directed
24417,33891,Directed
24417,27059,Directed
24417,35913,Directed
24417,4532,Directed
24417,24867,Directed
24417,33891,Directed
24417,27052,Directed
24417,37776,Directed
24417,31616,Directed
24417,25899,Directed
24417,28365,Directed
24417,36753,Directed
24417,19626,Directed
24417,34626,Directed
24417,27275,Directed
24417,33891,Directed
24417,21168,Directed
24417,38158,Directed
24417,17880,Directed
24417,28288,Directed
24417,20102,Directed
24417,6774,Directed
24417,36731,Directed
24417,31983,Directed
24417,41183,Directed
17166,35291,Directed
17166,22767,Directed
6246,29023,Directed
6246,9053,Directed
6246,16615,Directed
6246,11216,Directed
6246,18700,Directed
6246,6246,Directed
6246,7810,Directed
6246,36079,Directed
6246,16658,Directed
6246,32850,Directed
6246,15455,Directed
6246,16260,Directed
6246,15648,Directed
6246,43953,Directed
6246,37497,Directed
6246,31476,Directed
6246,17911,Directed
6246,13016,Directed
6246,38218,Directed
6246,32398,Directed
6246,28540,Directed
6246,26130,Directed
6246,29557,Directed
6246,24979,Directed
6246,6018,Directed
6246,1152,Directed
6246,24531,Directed
6246,24926,Directed
6246,23971,Directed
6246,6888,Directed
6246,42610,Directed
6246,18093,Directed
6246,39796,Directed
6246,22313,Directed
6246,14322,Directed
6246,20620,Directed
6246,15455,Directed
6246,16260,Directed
6246,15648,Directed
6246,43953,Directed
6246,37497,Directed
6246,31476,Directed
6246,17911,Directed
6246,13016,Directed
6246,28437,Directed
6246,8132,Directed
6246,27821,Directed
6246,37104,Directed
6246,42000,Directed
6246,40516,Directed
6246,16260,Directed
6246,563,Directed
22610,39369,Directed
22610,3806,Directed
22610,30647,Directed
22610,9153,Directed
22610,11463,Directed
22610,31281,Directed
22610,33703,Directed
22610,6904,Directed
22610,15718,Directed
22610,42443,Directed
22610,26495,Directed
22610,34579,Directed
36012,43830,Directed
36012,23974,Directed
36012,9112,Directed
36012,10999,Directed
36012,5337,Directed
36012,8584,Directed
36012,23974,Directed
36012,43830,Directed
41262,18981,Directed
41262,43286,Directed
41262,22232,Directed
41262,30264,Directed
41262,10947,Directed
41262,38703,Directed
41262,17972,Directed
41262,167,Directed
41262,1891,Directed
41262,31369,Directed
41262,2127,Directed
41262,2143,Directed
41262,30206,Directed
41262,872,Directed
41262,19451,Directed
41262,14189,Directed
41262,4185,Directed
41262,46,Directed
41262,42083,Directed
41262,22876,Directed
41262,14172,Directed
41262,20677,Directed
41262,2085,Directed
41262,27388,Directed
41262,8243,Directed
41262,35167,Directed
41262,39691,Directed
41262,232,Directed
41262,34776,Directed
41262,4186,Directed
41262,9946,Directed
41262,23246,Directed
41262,676,Directed
41262,37264,Directed
41262,37562,Directed
41262,13504,Directed
41262,20615,Directed
41262,9016,Directed
41262,1557,Directed
41262,12983,Directed
41262,739,Directed
41262,33239,Directed
41262,31368,Directed
41262,27005,Directed
41262,43219,Directed
41262,31555,Directed
41262,3322,Directed
41262,18420,Directed
41262,632,Directed
41262,2892,Directed
41262,30216,Directed
41262,40279,Directed
41262,20966,Directed
41262,9365,Directed
41262,37201,Directed
41262,37768,Directed
41262,38703,Directed
41262,4186,Directed
41262,21354,Directed
35208,3999,Directed
35208,7523,Directed
35208,42345,Directed
35208,18239,Directed
35208,1849,Directed
35208,38638,Directed
35208,22220,Directed
35208,35605,Directed
35208,35208,Directed
35208,4972,Directed
35208,39319,Directed
35208,4434,Directed
35208,29994,Directed
35208,40247,Directed
35208,25430,Directed
35208,34218,Directed
35208,8359,Directed
35208,35605,Directed
35208,35208,Directed
35208,4972,Directed
35208,11788,Directed
35208,43757,Directed
35208,10603,Directed
35208,1204,Directed
35208,11391,Directed
35208,11054,Directed
35208,6428,Directed
35208,3480,Directed
35208,41252,Directed
35208,24211,Directed
35208,35208,Directed
35208,21172,Directed
35208,16921,Directed
35208,42927,Directed
35208,6092,Directed
35208,20607,Directed
35208,35208,Directed
35208,4984,Directed
35208,40661,Directed
35208,24632,Directed
35208,3011,Directed
35208,12937,Directed
35208,3301,Directed
35208,33845,Directed
35208,12844,Directed
35208,43757,Directed
35208,9283,Directed
35208,1849,Directed
35208,19934,Directed
35208,32706,Directed
35208,7661,Directed
35208,3364,Directed
35208,41151,Directed
35208,11391,Directed
35208,8338,Directed
35208,28437,Directed
35208,8132,Directed
35208,27821,Directed
35208,37104,Directed
35208,42000,Directed
35208,21991,Directed
35208,35208,Directed
35208,21172,Directed
35208,43892,Directed
35208,22687,Directed
35208,1859,Directed
35208,18239,Directed
35208,43864,Directed
35208,4636,Directed
35208,39543,Directed
35208,11443,Directed
38605,3695,Directed
38605,18325,Directed
38605,29769,Directed
38605,27645,Directed
38605,23890,Directed
38605,34536,Directed
38605,15870,Directed
38605,20599,Directed
38605,1850,Directed
38605,3695,Directed
38605,11699,Directed
38605,11471,Directed
38605,38733,Directed
38605,41646,Directed
38605,3695,Directed
38605,17716,Directed
38605,24183,Directed
38605,35924,Directed
38605,5584,Directed
38605,3014,Directed
38605,32330,Directed
38605,5794,Directed
38605,34491,Directed
38605,17026,Directed
38605,37535,Directed
28191,25767,Directed
28191,13357,Directed
28191,26845,Directed
28191,8490,Directed
28191,25767,Directed
28191,13357,Directed
28191,39417,Directed
28191,28840,Directed
28191,28915,Directed
28191,395,Directed
28191,1858,Directed
28191,30046,Directed
28191,26892,Directed
28191,39318,Directed
28191,43248,Directed
28191,35526,Directed
28191,40178,Directed
28191,37561,Directed
28191,14027,Directed
28191,11437,Directed
28191,13357,Directed
28191,26640,Directed
28191,240,Directed
28191,26392,Directed
28191,21722,Directed
28191,3400,Directed
11365,21982,Directed
11365,4640,Directed
11365,5238,Directed
11365,7377,Directed
11365,11365,Directed
11365,29732,Directed
11365,21668,Directed
11365,11421,Directed
11365,31769,Directed
11365,3679,Directed
11365,11365,Directed
11365,31669,Directed
11365,8443,Directed
11365,41687,Directed
11365,23553,Directed
11365,6262,Directed
11365,993,Directed
11365,40105,Directed
11365,32176,Directed
11365,34161,Directed
11365,943,Directed
11365,7818,Directed
11365,25719,Directed
11365,3839,Directed
11365,35612,Directed
11365,17323,Directed
11365,14124,Directed
11365,20693,Directed
11365,21963,Directed
11365,10686,Directed
11365,7377,Directed
11365,11365,Directed
11365,34752,Directed
11365,18225,Directed
11365,13467,Directed
11365,7377,Directed
11365,40129,Directed
11365,11365,Directed
11365,12453,Directed
11365,1437,Directed
11365,19410,Directed
11365,11583,Directed
23699,13138,Directed
23699,41207,Directed
23699,34596,Directed
23699,23699,Directed
23699,25459,Directed
23699,14058,Directed
23699,29748,Directed
23699,35673,Directed
23699,33386,Directed
16712,16040,Directed
16712,23576,Directed
16712,4573,Directed
16712,26318,Directed
16712,43734,Directed
16712,9987,Directed
16712,30283,Directed
16712,34272,Directed
16712,11226,Directed
16712,20826,Directed
16712,16712,Directed
16712,5130,Directed
16712,25582,Directed
16712,40903,Directed
16712,15350,Directed
16712,16712,Directed
16712,3187,Directed
16712,20525,Directed
16712,32862,Directed
16712,32724,Directed
16712,27128,Directed
16712,43070,Directed
16712,26937,Directed
16712,36390,Directed
16712,20456,Directed
16712,2844,Directed
16712,21920,Directed
16712,15595,Directed
16712,6069,Directed
16712,28513,Directed
16712,18730,Directed
16712,11188,Directed
16712,39306,Directed
16712,8830,Directed
16712,43720,Directed
16712,23976,Directed
16712,25467,Directed
16712,35442,Directed
16712,1702,Directed
14871,32958,Directed
14871,19549,Directed
14871,1714,Directed
14871,41346,Directed
14871,17369,Directed
14871,17369,Directed
14871,9548,Directed
28361,15303,Directed
28361,5585,Directed
28361,966,Directed
29468,5695,Directed
29468,29468,Directed
29468,29156,Directed
29468,38936,Directed
29468,11401,Directed
29468,41273,Directed
29468,29468,Directed
29468,24744,Directed
29468,37737,Directed
29468,4525,Directed
29468,41494,Directed
29468,31053,Directed
29468,28624,Directed
29468,29468,Directed
29468,36705,Directed
29468,18385,Directed
29468,18147,Directed
29468,38539,Directed
29468,12259,Directed
29468,27865,Directed
29468,36480,Directed
29468,9286,Directed
29468,29468,Directed
29468,19036,Directed
29468,40453,Directed
29468,7964,Directed
29468,15321,Directed
29468,18743,Directed
29468,38936,Directed
29468,29155,Directed
29468,23892,Directed
29468,29964,Directed
29468,29367,Directed
29468,41695,Directed
29468,25172,Directed
29468,40023,Directed
25776,8983,Directed
25776,19482,Directed
25776,36686,Directed
25776,28565,Directed
25776,39429,Directed
25776,24234,Directed
25776,25776,Directed
25776,29135,Directed
25776,37797,Directed
25776,31979,Directed
25776,6605,Directed
25776,16203,Directed
25776,12778,Directed
25776,26419,Directed
25776,7950,Directed
25776,3393,Directed
25776,37299,Directed
25776,4545,Directed
25776,8988,Directed
2093,42415,Directed
2093,11346,Directed
2093,43580,Directed
2093,35039,Directed
36591,7209,Directed
36591,16173,Directed
36591,38754,Directed
36591,5260,Directed
32853,10502,Directed
32853,17398,Directed
32853,1375,Directed
32853,41552,Directed
32853,27917,Directed
32853,12706,Directed
32853,15036,Directed
32853,28785,Directed
32853,11834,Directed
32853,8703,Directed
32853,43849,Directed
10824,17607,Directed
10824,6346,Directed
10824,10063,Directed
10824,10113,Directed
10824,31150,Directed
10824,34713,Directed
10824,41913,Directed
10824,2357,Directed
10824,34726,Directed
10824,42768,Directed
10824,41949,Directed
10824,20487,Directed
10824,41715,Directed
10824,29747,Directed
10824,17074,Directed
10824,35190,Directed
10824,2633,Directed
10824,41715,Directed
10824,35070,Directed
10824,27259,Directed
10824,17074,Directed
10824,18826,Directed
10824,18639,Directed
10824,41715,Directed
10824,34726,Directed
10824,19511,Directed
10824,29912,Directed
10824,43203,Directed
10824,35070,Directed
10824,37260,Directed
10824,11267,Directed
10824,23719,Directed
10824,29676,Directed
4198,17405,Directed
4198,35938,Directed
4198,33074,Directed
4198,27806,Directed
4198,32782,Directed
4198,17017,Directed
4198,28967,Directed
4198,5311,Directed
4198,17017,Directed
4198,18865,Directed
4198,3151,Directed
4198,11681,Directed
4198,27806,Directed
4198,17017,Directed
4198,19382,Directed
4198,21098,Directed
4198,8425,Directed
4198,38889,Directed
4198,5527,Directed
4198,42769,Directed
4198,17017,Directed
4198,10507,Directed
4198,15782,Directed
4198,22333,Directed
4198,32455,Directed
4198,17405,Directed
4198,932,Directed
4198,41381,Directed
4198,17017,Directed
4198,33303,Directed
4198,26055,Directed
23354,35839,Directed
23354,40258,Directed
23354,38345,Directed
23354,35387,Directed
23354,43793,Directed
23354,32783,Directed
23354,32685,Directed
23354,22991,Directed
23354,34539,Directed
23354,13332,Directed
23354,11430,Directed
23354,6412,Directed
23354,33084,Directed
23354,8333,Directed
23354,38823,Directed
23354,41788,Directed
23354,41966,Directed
23354,30682,Directed
23354,39519,Directed
23354,27646,Directed
23354,23716,Directed
23354,4533,Directed
23354,37539,Directed
23354,30670,Directed
23354,28320,Directed
23354,21707,Directed
23354,27742,Directed
23354,22447,Directed
23354,40111,Directed
23354,37408,Directed
23354,9015,Directed
23354,43402,Directed
23354,9674,Directed
23354,41966,Directed
23354,4051,Directed
23354,10616,Directed
23354,32603,Directed
23354,131,Directed
18267,20553,Directed
18267,23641,Directed
18267,34747,Directed
18267,4594,Directed
18267,11172,Directed
18267,19395,Directed
18267,15707,Directed
7088,3403,Directed
7088,2890,Directed
7088,27814,Directed
7088,15594,Directed
7088,38209,Directed
7088,14181,Directed
7088,16328,Directed
7088,31186,Directed
7088,24140,Directed
7088,30596,Directed
7088,6352,Directed
7088,24385,Directed
7088,11901,Directed
7088,10836,Directed
7088,25605,Directed
7088,42397,Directed
7088,43476,Directed
7088,20439,Directed
7088,42143,Directed
7088,43042,Directed
7088,24653,Directed
7088,18186,Directed
7088,40038,Directed
7088,6626,Directed
7088,34120,Directed
7088,31754,Directed
7088,858,Directed
7088,26670,Directed
7088,20830,Directed
7088,10653,Directed
7088,34508,Directed
7088,25768,Directed
7088,25222,Directed
7088,7206,Directed
7088,16871,Directed
7088,12526,Directed
7088,18186,Directed
7088,41200,Directed
7088,18186,Directed
7088,12664,Directed
7088,2298,Directed
7088,20830,Directed
7088,9464,Directed
7088,37556,Directed
7088,37363,Directed
7088,27248,Directed
7088,2333,Directed
7088,20097,Directed
7088,18186,Directed
7088,13298,Directed
7088,9950,Directed
7088,9181,Directed
7088,18472,Directed
7088,40687,Directed
7088,23922,Directed
7088,19683,Directed
7088,35409,Directed
7088,9596,Directed
7088,39047,Directed
7088,16470,Directed
7088,18186,Directed
7088,11515,Directed
7088,9786,Directed
7088,21268,Directed
7088,11290,Directed
7088,5377,Directed
7088,16990,Directed
7088,9755,Directed
7088,18186,Directed
7088,1664,Directed
7088,27661,Directed
7088,20263,Directed
7088,36260,Directed
7088,36881,Directed
7088,23072,Directed
7088,32396,Directed
7088,42860,Directed
7088,14168,Directed
7088,24435,Directed
7088,18186,Directed
7088,21048,Directed
7088,23717,Directed
7088,27419,Directed
7088,18186,Directed
7088,31785,Directed
7088,39233,Directed
7088,37724,Directed
7088,21620,Directed
7088,32849,Directed
7088,27997,Directed
7088,22627,Directed
7088,17102,Directed
7088,38759,Directed
7088,16990,Directed
7088,19466,Directed
7088,5171,Directed
7088,18186,Directed
7088,16520,Directed
7088,13298,Directed
7088,28646,Directed
7088,23404,Directed
7088,25278,Directed
7088,17441,Directed
7088,11515,Directed
7088,25855,Directed
7088,2298,Directed
7088,12314,Directed
7088,38455,Directed
7088,9181,Directed
7088,23602,Directed
7088,22825,Directed
7088,39047,Directed
7088,11290,Directed
7088,20962,Directed
7088,2319,Directed
7088,31045,Directed
7088,24217,Directed
7088,1348,Directed
7088,33393,Directed
7088,24210,Directed
7088,28675,Directed
7088,371,Directed
7088,11866,Directed
7088,1796,Directed
7088,19059,Directed
7088,31478,Directed
7088,13747,Directed
7088,22115,Directed
7088,1655,Directed
7088,24237,Directed
7088,11239,Directed
7088,37463,Directed
7088,34480,Directed
7088,30211,Directed
7088,24273,Directed
7088,8758,Directed
7088,18186,Directed
7088,36045,Directed
7088,38822,Directed
7088,14270,Directed
7088,42438,Directed
7088,41645,Directed
7088,31852,Directed
7088,13933,Directed
7088,42904,Directed
7088,21728,Directed
7088,31025,Directed
36678,7958,Directed
36678,11074,Directed
36678,29788,Directed
36678,15738,Directed
36678,2788,Directed
36678,19047,Directed
36678,29803,Directed
36678,39924,Directed
36678,21915,Directed
36678,28374,Directed
36678,10530,Directed
6014,23929,Directed
6014,17767,Directed
6014,28816,Directed
6014,36862,Directed
6014,23448,Directed
6014,34556,Directed
6014,13978,Directed
6014,36862,Directed
6014,13978,Directed
6014,21480,Directed
6014,40893,Directed
6014,17467,Directed
6014,10943,Directed
6014,28307,Directed
6014,36720,Directed
6014,12384,Directed
6014,29736,Directed
6014,14152,Directed
6014,21875,Directed
6014,21480,Directed
6014,40893,Directed
6014,9544,Directed
14972,24633,Directed
14972,40900,Directed
14972,3982,Directed
14972,20512,Directed
14972,10480,Directed
14972,42402,Directed
14972,4233,Directed
14972,36843,Directed
14972,21732,Directed
14972,5119,Directed
14972,12213,Directed
14972,36691,Directed
14972,12734,Directed
14972,3768,Directed
14972,35824,Directed
14972,9366,Directed
14972,9226,Directed
14972,37130,Directed
14972,2829,Directed
14972,15584,Directed
14972,35421,Directed
14972,34995,Directed
14972,33036,Directed
14972,20344,Directed
14972,30523,Directed
14972,25070,Directed
14972,34085,Directed
14972,18289,Directed
14972,27151,Directed
14972,3982,Directed
14972,37316,Directed
14972,29445,Directed
14972,16827,Directed
14972,40112,Directed
14972,31783,Directed
14972,11536,Directed
14972,42402,Directed
14972,10085,Directed
14972,3982,Directed
14972,10480,Directed
14972,3374,Directed
14972,21556,Directed
14972,21393,Directed
14972,17810,Directed
14972,4863,Directed
14972,1920,Directed
14972,17002,Directed
14972,4481,Directed
14972,24854,Directed
14972,33379,Directed
14972,33478,Directed
14972,17312,Directed
14972,38387,Directed
14972,29904,Directed
14972,22847,Directed
14972,20623,Directed
14972,24747,Directed
14972,42334,Directed
14972,21480,Directed
14972,587,Directed
14972,6132,Directed
14972,21034,Directed
14972,3982,Directed
14972,3173,Directed
14972,35756,Directed
14972,17058,Directed
14972,43553,Directed
14972,3982,Directed
14972,15404,Directed
14972,3381,Directed
27619,1911,Directed
27619,43196,Directed
27619,32467,Directed
27619,27619,Directed
27619,25862,Directed
27619,43800,Directed
27619,21441,Directed
27619,12551,Directed
27619,1710,Directed
27619,36242,Directed
27619,43087,Directed
27619,29720,Directed
27619,39419,Directed
27619,27619,Directed
27619,9841,Directed
27619,17352,Directed
27619,43196,Directed
27619,33597,Directed
27619,13551,Directed
27619,34398,Directed
27619,37563,Directed
27619,36756,Directed
27619,40452,Directed
27619,9591,Directed
27619,22202,Directed
27619,16152,Directed
27619,19409,Directed
27619,27619,Directed
27619,6571,Directed
27619,21955,Directed
27619,5740,Directed
27619,2046,Directed
27619,24629,Directed
27619,33659,Directed
27619,8247,Directed
27619,13811,Directed
22655,15917,Directed
22655,28974,Directed
22655,30309,Directed
22655,27549,Directed
22655,37830,Directed
22655,22214,Directed
22655,10528,Directed
22655,1806,Directed
22655,22834,Directed
22655,25032,Directed
22655,19657,Directed
22655,21778,Directed
22655,14962,Directed
22655,38473,Directed
22655,39885,Directed
22655,20710,Directed
22655,6393,Directed
22655,25832,Directed
22655,30312,Directed
22655,35693,Directed
22655,27060,Directed
22655,38801,Directed
22655,27051,Directed
22655,29117,Directed
22655,25560,Directed
22655,43336,Directed
22655,38473,Directed
22655,34154,Directed
22655,37902,Directed
22655,18371,Directed
22655,1192,Directed
22655,25832,Directed
1857,72,Directed
1857,2659,Directed
1857,29371,Directed
1857,16591,Directed
1857,36058,Directed
1857,37921,Directed
1857,34401,Directed
1857,10994,Directed
1857,8399,Directed
1857,35933,Directed
1857,7645,Directed
1857,4296,Directed
1857,37222,Directed
1857,34957,Directed
1857,15803,Directed
1857,19924,Directed
1857,42053,Directed
1857,40757,Directed
1857,3475,Directed
1857,31512,Directed
1857,3684,Directed
1857,6712,Directed
1857,36722,Directed
1857,28481,Directed
1857,33828,Directed
1857,5259,Directed
1857,10711,Directed
1857,2986,Directed
1857,22541,Directed
1857,38092,Directed
1857,27891,Directed
1857,20747,Directed
1857,2873,Directed
1857,32892,Directed
1857,27891,Directed
1857,2986,Directed
1857,31263,Directed
1857,31960,Directed
1857,17826,Directed
1857,4752,Directed
1857,5259,Directed
1857,38092,Directed
1857,27891,Directed
1857,28481,Directed
27920,42240,Directed
27920,27920,Directed
27920,31550,Directed
27920,29828,Directed
27920,27920,Directed
27920,25775,Directed
27920,13770,Directed
27920,27920,Directed
27920,2438,Directed
27920,31550,Directed
27920,41142,Directed
27920,35173,Directed
27920,35002,Directed
27920,27920,Directed
27920,30036,Directed
27920,30909,Directed
27920,38607,Directed
27920,27920,Directed
27920,28927,Directed
27920,25944,Directed
27920,31550,Directed
27920,12459,Directed
27920,16861,Directed
27920,36935,Directed
27920,19232,Directed
27920,37750,Directed
27920,40262,Directed
31803,8172,Directed
31803,1752,Directed
31803,26918,Directed
31803,17689,Directed
31803,13671,Directed
31803,30697,Directed
31803,43873,Directed
31803,39307,Directed
31803,35846,Directed
31803,13820,Directed
31803,15574,Directed
31803,13671,Directed
31803,17868,Directed
31803,11934,Directed
31803,4659,Directed
31803,38467,Directed
31803,11096,Directed
31803,35362,Directed
31803,10234,Directed
31803,5381,Directed
31803,2815,Directed
31803,28930,Directed
31803,12092,Directed
31803,36563,Directed
31803,38047,Directed
31803,40046,Directed
31803,13855,Directed
31803,1459,Directed
31803,28306,Directed
31803,43187,Directed
31803,27190,Directed
31803,30956,Directed
31803,43187,Directed
31803,7787,Directed
31803,1792,Directed
31803,30483,Directed
31803,4335,Directed
31803,22231,Directed
31803,2183,Directed
31803,5457,Directed
31803,3112,Directed
31803,14561,Directed
31803,1017,Directed
31803,12344,Directed
31803,25517,Directed
31803,4163,Directed
31803,8416,Directed
31803,42580,Directed
31803,4217,Directed
29695,1315,Directed
29695,25132,Directed
29695,27768,Directed
29695,43582,Directed
29695,14063,Directed
29695,32881,Directed
29695,22088,Directed
29695,32152,Directed
29695,1832,Directed
29695,9531,Directed
29695,43582,Directed
29695,32152,Directed
29695,28465,Directed
29695,18713,Directed
29695,16686,Directed
29695,43582,Directed
29695,14161,Directed
29695,12793,Directed
29695,736,Directed
29695,28011,Directed
29695,43582,Directed
29695,32152,Directed
29695,15273,Directed
11906,37451,Directed
11906,139,Directed
11906,20910,Directed
11906,42482,Directed
11906,17088,Directed
11906,25330,Directed
11906,30859,Directed
11906,42977,Directed
11906,32561,Directed
11906,42487,Directed
11906,1993,Directed
11906,20986,Directed
11906,38649,Directed
11906,27386,Directed
11906,19363,Directed
11906,36776,Directed
11906,30968,Directed
11906,42302,Directed
